Subj,Condition,Bin,Time,ToDistractor,ToTarget,elogit,elogit_wt,Proportion,ot1,ot2,ot3
16,neutral,8,550,15,27,0.573345980747325,0.100879765395894,0.642857142857143,-0.0495073771488337,-0.261228738993946,0.112436199085566
16,neutral,9,600,12,27,0.78845736036427,0.116363636363636,0.692307692307692,3.29785379996619e-17,-0.272586510254553,0
16,neutral,10,650,8,27,1.17411984117625,0.154010695187166,0.771428571428571,0.0495073771488337,-0.261228738993946,-0.112436199085566
16,neutral,11,700,6,29,1.51258808644418,0.1877444589309,0.828571428571429,0.0990147542976674,-0.227155425212127,-0.208810084016051
16,neutral,12,750,6,33,1.63974326192943,0.183696900114811,0.846153846153846,0.148522131446501,-0.170366568909095,-0.273059340636375
16,neutral,13,800,6,35,1.69773051957978,0.182015167930661,0.853658536585366,0.198029508595335,-0.090862170084851,-0.289121654791456
16,neutral,14,850,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.247536885744169,0.0113577712606064,-0.240934712326213
16,neutral,15,900,6,35,1.69773051957978,0.182015167930661,0.853658536585366,0.297044262893002,0.136293255127276,-0.112436199085566
16,neutral,16,950,6,33,1.63974326192943,0.183696900114811,0.846153846153846,0.346551640041836,0.283944281515159,0.112436199085566
16,neutral,17,1000,7,30,1.4028236630711,0.166120218579235,0.810810810810811,0.39605901719067,0.454310850424255,0.449744796342265
17,facilitating,1,200,17,18,0.0555698511548108,0.111196911196911,0.514285714285714,-0.39605901719067,0.454310850424255,-0.449744796342265
17,facilitating,2,250,17,17,0,0.114285714285714,0.5,-0.346551640041836,0.283944281515159,-0.112436199085566
17,facilitating,3,300,14,17,0.18805223150294,0.126108374384236,0.548387096774194,-0.297044262893002,0.136293255127276,0.112436199085566
17,facilitating,4,350,17,18,0.0555698511548108,0.111196911196911,0.514285714285714,-0.247536885744169,0.0113577712606063,0.240934712326213
17,facilitating,5,400,15,20,0.279584862219162,0.113296616837136,0.571428571428571,-0.198029508595335,-0.090862170084851,0.289121654791456
17,facilitating,6,450,13,21,0.465363249689233,0.120585701981051,0.617647058823529,-0.148522131446501,-0.170366568909095,0.273059340636375
17,facilitating,7,500,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.0990147542976674,-0.227155425212127,0.208810084016052
17,facilitating,8,550,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.0495073771488337,-0.261228738993946,0.112436199085566
17,facilitating,9,600,15,21,0.327212911208416,0.111027756939235,0.583333333333333,3.29785379996619e-17,-0.272586510254553,0
17,facilitating,10,650,12,23,0.631271776841858,0.122553191489362,0.657142857142857,0.0495073771488337,-0.261228738993946,-0.112436199085566
17,facilitating,11,700,11,24,0.756326082181477,0.127772848269743,0.685714285714286,0.0990147542976674,-0.227155425212127,-0.208810084016051
17,facilitating,12,750,6,28,1.47810191037301,0.188933873144399,0.823529411764706,0.148522131446501,-0.170366568909095,-0.273059340636375
17,facilitating,13,800,6,30,1.54592450671177,0.186633039092056,0.833333333333333,0.198029508595335,-0.090862170084851,-0.289121654791456
17,facilitating,14,850,6,30,1.54592450671177,0.186633039092056,0.833333333333333,0.247536885744169,0.0113577712606064,-0.240934712326213
17,facilitating,15,900,6,30,1.54592450671177,0.186633039092056,0.833333333333333,0.297044262893002,0.136293255127276,-0.112436199085566
17,facilitating,16,950,6,30,1.54592450671177,0.186633039092056,0.833333333333333,0.346551640041836,0.283944281515159,0.112436199085566
17,facilitating,17,1000,6,30,1.54592450671177,0.186633039092056,0.833333333333333,0.39605901719067,0.454310850424255,0.449744796342265
17,neutral,1,200,12,21,0.542324290825362,0.126511627906977,0.636363636363636,-0.39605901719067,0.454310850424255,-0.449744796342265
17,neutral,2,250,12,21,0.542324290825362,0.126511627906977,0.636363636363636,-0.346551640041836,0.283944281515159,-0.112436199085566
17,neutral,3,300,12,21,0.542324290825362,0.126511627906977,0.636363636363636,-0.297044262893002,0.136293255127276,0.112436199085566
17,neutral,4,350,12,24,0.672944473242426,0.120816326530612,0.666666666666667,-0.247536885744169,0.0113577712606063,0.240934712326213
17,neutral,5,400,12,24,0.672944473242426,0.120816326530612,0.666666666666667,-0.198029508595335,-0.090862170084851,0.289121654791456
17,neutral,6,450,12,24,0.672944473242426,0.120816326530612,0.666666666666667,-0.148522131446501,-0.170366568909095,0.273059340636375
17,neutral,7,500,12,24,0.672944473242426,0.120816326530612,0.666666666666667,-0.0990147542976674,-0.227155425212127,0.208810084016052
17,neutral,8,550,12,22,0.587786664902119,0.124444444444444,0.647058823529412,-0.0495073771488337,-0.261228738993946,0.112436199085566
17,neutral,9,600,15,21,0.327212911208416,0.111027756939235,0.583333333333333,3.29785379996619e-17,-0.272586510254553,0
17,neutral,10,650,15,21,0.327212911208416,0.111027756939235,0.583333333333333,0.0495073771488337,-0.261228738993946,-0.112436199085566
17,neutral,11,700,15,21,0.327212911208416,0.111027756939235,0.583333333333333,0.0990147542976674,-0.227155425212127,-0.208810084016051
17,neutral,12,750,15,21,0.327212911208416,0.111027756939235,0.583333333333333,0.148522131446501,-0.170366568909095,-0.273059340636375
17,neutral,13,800,15,21,0.327212911208416,0.111027756939235,0.583333333333333,0.198029508595335,-0.090862170084851,-0.289121654791456
17,neutral,14,850,15,20,0.279584862219162,0.113296616837136,0.571428571428571,0.247536885744169,0.0113577712606064,-0.240934712326213
17,neutral,15,900,7,20,1.0055218656021,0.182113821138211,0.740740740740741,0.297044262893002,0.136293255127276,-0.112436199085566
17,neutral,16,950,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.346551640041836,0.283944281515159,0.112436199085566
17,neutral,17,1000,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.39605901719067,0.454310850424255,0.449744796342265
18,facilitating,1,200,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.39605901719067,0.454310850424255,-0.449744796342265
18,facilitating,2,250,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.346551640041836,0.283944281515159,-0.112436199085566
18,facilitating,3,300,16,21,0.264692554227082,0.107117688513037,0.567567567567568,-0.297044262893002,0.136293255127276,0.112436199085566
18,facilitating,4,350,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.247536885744169,0.0113577712606063,0.240934712326213
18,facilitating,5,400,12,19,0.444685821261446,0.131282051282051,0.612903225806452,-0.198029508595335,-0.090862170084851,0.289121654791456
18,facilitating,6,450,15,21,0.327212911208416,0.111027756939235,0.583333333333333,-0.148522131446501,-0.170366568909095,0.273059340636375
18,facilitating,7,500,15,24,0.45783309362548,0.10533245556287,0.615384615384615,-0.0990147542976674,-0.227155425212127,0.208810084016052
18,facilitating,8,550,15,24,0.45783309362548,0.10533245556287,0.615384615384615,-0.0495073771488337,-0.261228738993946,0.112436199085566
18,facilitating,9,600,12,25,0.712949807856125,0.11921568627451,0.675675675675676,3.29785379996619e-17,-0.272586510254553,0
18,facilitating,10,650,12,27,0.78845736036427,0.116363636363636,0.692307692307692,0.0495073771488337,-0.261228738993946,-0.112436199085566
18,facilitating,11,700,12,27,0.78845736036427,0.116363636363636,0.692307692307692,0.0990147542976674,-0.227155425212127,-0.208810084016051
18,facilitating,12,750,8,29,1.2443240998495,0.151545363908275,0.783783783783784,0.148522131446501,-0.170366568909095,-0.273059340636375
18,facilitating,13,800,6,31,1.57818536893,0.185592185592186,0.837837837837838,0.198029508595335,-0.090862170084851,-0.289121654791456
18,facilitating,14,850,6,33,1.63974326192943,0.183696900114811,0.846153846153846,0.247536885744169,0.0113577712606064,-0.240934712326213
18,facilitating,15,900,6,33,1.63974326192943,0.183696900114811,0.846153846153846,0.297044262893002,0.136293255127276,-0.112436199085566
18,facilitating,16,950,6,31,1.57818536893,0.185592185592186,0.837837837837838,0.346551640041836,0.283944281515159,0.112436199085566
18,facilitating,17,1000,9,30,1.16643488500687,0.138050043140638,0.769230769230769,0.39605901719067,0.454310850424255,0.449744796342265
18,neutral,1,200,21,16,-0.264692554227082,0.107117688513037,0.432432432432432,-0.39605901719067,0.454310850424255,-0.449744796342265
18,neutral,2,250,21,18,-0.150282203049338,0.100565681961031,0.461538461538462,-0.346551640041836,0.283944281515159,-0.112436199085566
18,neutral,3,300,21,17,-0.205852054204149,0.103654485049834,0.447368421052632,-0.297044262893002,0.136293255127276,0.112436199085566
18,neutral,4,350,21,15,-0.327212911208416,0.111027756939235,0.416666666666667,-0.247536885744169,0.0113577712606063,0.240934712326213
18,neutral,5,400,21,14,-0.393904285707088,0.115477145148356,0.4,-0.198029508595335,-0.090862170084851,0.289121654791456
18,neutral,6,450,22,12,-0.587786664902119,0.124444444444444,0.352941176470588,-0.148522131446501,-0.170366568909095,0.273059340636375
18,neutral,7,500,21,12,-0.542324290825362,0.126511627906977,0.363636363636364,-0.0990147542976674,-0.227155425212127,0.208810084016052
18,neutral,8,550,20,12,-0.494696241836107,0.128780487804878,0.375,-0.0495073771488337,-0.261228738993946,0.112436199085566
18,neutral,9,600,12,15,0.215111379616945,0.144516129032258,0.555555555555556,3.29785379996619e-17,-0.272586510254553,0
18,neutral,10,650,10,21,0.716677677970139,0.141749723145072,0.67741935483871,0.0495073771488337,-0.261228738993946,-0.112436199085566
18,neutral,11,700,9,27,1.06289420606603,0.141626794258373,0.75,0.0990147542976674,-0.227155425212127,-0.208810084016051
18,neutral,12,750,9,27,1.06289420606603,0.141626794258373,0.75,0.148522131446501,-0.170366568909095,-0.273059340636375
18,neutral,13,800,9,27,1.06289420606603,0.141626794258373,0.75,0.198029508595335,-0.090862170084851,-0.289121654791456
18,neutral,14,850,6,28,1.47810191037301,0.188933873144399,0.823529411764706,0.247536885744169,0.0113577712606064,-0.240934712326213
18,neutral,15,900,7,27,1.29928298413026,0.16969696969697,0.794117647058823,0.297044262893002,0.136293255127276,-0.112436199085566
18,neutral,16,950,9,27,1.06289420606603,0.141626794258373,0.75,0.346551640041836,0.283944281515159,0.112436199085566
18,neutral,17,1000,9,27,1.06289420606603,0.141626794258373,0.75,0.39605901719067,0.454310850424255,0.449744796342265
19,facilitating,1,200,21,15,-0.327212911208416,0.111027756939235,0.416666666666667,-0.39605901719067,0.454310850424255,-0.449744796342265
19,facilitating,2,250,21,15,-0.327212911208416,0.111027756939235,0.416666666666667,-0.346551640041836,0.283944281515159,-0.112436199085566
19,facilitating,3,300,20,15,-0.279584862219162,0.113296616837136,0.428571428571429,-0.297044262893002,0.136293255127276,0.112436199085566
19,facilitating,4,350,18,15,-0.176930708159078,0.118570183086312,0.454545454545455,-0.247536885744169,0.0113577712606063,0.240934712326213
19,facilitating,5,400,18,15,-0.176930708159078,0.118570183086312,0.454545454545455,-0.198029508595335,-0.090862170084851,0.289121654791456
19,facilitating,6,450,19,15,-0.2295744416445,0.115798180314309,0.441176470588235,-0.148522131446501,-0.170366568909095,0.273059340636375
19,facilitating,7,500,16,16,0,0.121212121212121,0.5,-0.0990147542976674,-0.227155425212127,0.208810084016052
19,facilitating,8,550,15,18,0.176930708159078,0.118570183086312,0.545454545454545,-0.0495073771488337,-0.261228738993946,0.112436199085566
19,facilitating,9,600,15,17,0.121360857004268,0.121658986175115,0.53125,3.29785379996619e-17,-0.272586510254553,0
19,facilitating,10,650,10,19,0.619039208406224,0.146520146520146,0.655172413793103,0.0495073771488337,-0.261228738993946,-0.112436199085566
19,facilitating,11,700,6,26,1.40534255609059,0.191582002902758,0.8125,0.0990147542976674,-0.227155425212127,-0.208810084016051
19,facilitating,12,750,7,27,1.29928298413026,0.16969696969697,0.794117647058823,0.148522131446501,-0.170366568909095,-0.273059340636375
19,facilitating,13,800,6,24,1.32687094064909,0.194662480376766,0.8,0.198029508595335,-0.090862170084851,-0.289121654791456
19,facilitating,14,850,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.247536885744169,0.0113577712606064,-0.240934712326213
19,facilitating,15,900,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.297044262893002,0.136293255127276,-0.112436199085566
19,facilitating,16,950,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.346551640041836,0.283944281515159,0.112436199085566
19,facilitating,17,1000,6,23,1.28519824424852,0.196399345335516,0.793103448275862,0.39605901719067,0.454310850424255,0.449744796342265
19,neutral,1,200,24,14,-0.524524468124153,0.109781843771992,0.368421052631579,-0.39605901719067,0.454310850424255,-0.449744796342265
19,neutral,2,250,27,12,-0.78845736036427,0.116363636363636,0.307692307692308,-0.346551640041836,0.283944281515159,-0.112436199085566
19,neutral,3,300,27,12,-0.78845736036427,0.116363636363636,0.307692307692308,-0.297044262893002,0.136293255127276,0.112436199085566
19,neutral,4,350,27,10,-0.962810747509048,0.131601731601732,0.27027027027027,-0.247536885744169,0.0113577712606063,0.240934712326213
19,neutral,5,400,29,12,-0.858661619037519,0.113898305084746,0.292682926829268,-0.198029508595335,-0.090862170084851,0.289121654791456
19,neutral,6,450,26,10,-0.925769475828699,0.132973944294699,0.277777777777778,-0.148522131446501,-0.170366568909095,0.273059340636375
19,neutral,7,500,22,10,-0.762140052046897,0.13968253968254,0.3125,-0.0990147542976674,-0.227155425212127,0.208810084016052
19,neutral,8,550,15,17,0.121360857004268,0.121658986175115,0.53125,-0.0495073771488337,-0.261228738993946,0.112436199085566
19,neutral,9,600,15,21,0.327212911208416,0.111027756939235,0.583333333333333,3.29785379996619e-17,-0.272586510254553,0
19,neutral,10,650,15,21,0.327212911208416,0.111027756939235,0.583333333333333,0.0495073771488337,-0.261228738993946,-0.112436199085566
19,neutral,11,700,14,18,0.243622082657751,0.123019571295433,0.5625,0.0990147542976674,-0.227155425212127,-0.208810084016051
19,neutral,12,750,9,20,0.769133087537867,0.154043645699615,0.689655172413793,0.148522131446501,-0.170366568909095,-0.273059340636375
19,neutral,13,800,9,22,0.862223510603879,0.149707602339181,0.709677419354839,0.198029508595335,-0.090862170084851,-0.289121654791456
19,neutral,14,850,7,19,0.955511445027436,0.184615384615385,0.730769230769231,0.247536885744169,0.0113577712606064,-0.240934712326213
19,neutral,15,900,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.297044262893002,0.136293255127276,-0.112436199085566
19,neutral,16,950,6,21,1.19625075823203,0.200357781753131,0.777777777777778,0.346551640041836,0.283944281515159,0.112436199085566
19,neutral,17,1000,3,23,1.90423745265475,0.328267477203647,0.884615384615385,0.39605901719067,0.454310850424255,0.449744796342265
20,facilitating,1,200,18,9,-0.666478933477784,0.159317211948791,0.333333333333333,-0.39605901719067,0.454310850424255,-0.449744796342265
20,facilitating,2,250,18,9,-0.666478933477784,0.159317211948791,0.333333333333333,-0.346551640041836,0.283944281515159,-0.112436199085566
20,facilitating,3,300,18,9,-0.666478933477784,0.159317211948791,0.333333333333333,-0.297044262893002,0.136293255127276,0.112436199085566
20,facilitating,4,350,19,9,-0.719122666963206,0.156545209176788,0.321428571428571,-0.247536885744169,0.0113577712606063,0.240934712326213
20,facilitating,5,400,17,9,-0.610909082322973,0.162406015037594,0.346153846153846,-0.198029508595335,-0.090862170084851,0.289121654791456
20,facilitating,6,450,12,13,0.0769610411361284,0.154074074074074,0.52,-0.148522131446501,-0.170366568909095,0.273059340636375
20,facilitating,7,500,12,15,0.215111379616945,0.144516129032258,0.555555555555556,-0.0990147542976674,-0.227155425212127,0.208810084016052
20,facilitating,8,550,11,15,0.298492988555997,0.151472650771388,0.576923076923077,-0.0495073771488337,-0.261228738993946,0.112436199085566
20,facilitating,9,600,9,17,0.610909082322973,0.162406015037594,0.653846153846154,3.29785379996619e-17,-0.272586510254553,0
20,facilitating,10,650,12,23,0.631271776841858,0.122553191489362,0.657142857142857,0.0495073771488337,-0.261228738993946,-0.112436199085566
20,facilitating,11,700,7,22,1.09861228866811,0.177777777777778,0.758620689655172,0.0990147542976674,-0.227155425212127,-0.208810084016051
20,facilitating,12,750,6,24,1.32687094064909,0.194662480376766,0.8,0.148522131446501,-0.170366568909095,-0.273059340636375
20,facilitating,13,800,7,24,1.18377009700842,0.174149659863946,0.774193548387097,0.198029508595335,-0.090862170084851,-0.289121654791456
20,facilitating,14,850,3,25,1.98591548366901,0.324929971988795,0.892857142857143,0.247536885744169,0.0113577712606064,-0.240934712326213
20,facilitating,15,900,3,27,2.06142303617716,0.322077922077922,0.9,0.297044262893002,0.136293255127276,-0.112436199085566
20,facilitating,16,950,3,27,2.06142303617716,0.322077922077922,0.9,0.346551640041836,0.283944281515159,0.112436199085566
20,facilitating,17,1000,3,27,2.06142303617716,0.322077922077922,0.9,0.39605901719067,0.454310850424255,0.449744796342265
20,neutral,1,200,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.39605901719067,0.454310850424255,-0.449744796342265
20,neutral,2,250,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.346551640041836,0.283944281515159,-0.112436199085566
20,neutral,3,300,19,23,0.186585955580412,0.093835242771413,0.547619047619048,-0.297044262893002,0.136293255127276,0.112436199085566
20,neutral,4,350,20,24,0.178248231406319,0.0895968143354903,0.545454545454545,-0.247536885744169,0.0113577712606063,0.240934712326213
20,neutral,5,400,21,22,0.0454623740767574,0.0909560723514212,0.511627906976744,-0.198029508595335,-0.090862170084851,0.289121654791456
20,neutral,6,450,19,22,0.143100843640673,0.0957264957264957,0.536585365853659,-0.148522131446501,-0.170366568909095,0.273059340636375
20,neutral,7,500,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.0990147542976674,-0.227155425212127,0.208810084016052
20,neutral,8,550,15,20,0.279584862219162,0.113296616837136,0.571428571428571,-0.0495073771488337,-0.261228738993946,0.112436199085566
20,neutral,9,600,17,20,0.158224005214894,0.105923344947735,0.540540540540541,3.29785379996619e-17,-0.272586510254553,0
20,neutral,10,650,16,20,0.217064505237828,0.109386548410939,0.555555555555556,0.0495073771488337,-0.261228738993946,-0.112436199085566
20,neutral,11,700,17,20,0.158224005214894,0.105923344947735,0.540540540540541,0.0990147542976674,-0.227155425212127,-0.208810084016051
20,neutral,12,750,18,22,0.195744577126095,0.0984984984984985,0.55,0.148522131446501,-0.170366568909095,-0.273059340636375
20,neutral,13,800,12,22,0.587786664902119,0.124444444444444,0.647058823529412,0.198029508595335,-0.090862170084851,-0.289121654791456
20,neutral,14,850,11,24,0.756326082181477,0.127772848269743,0.685714285714286,0.247536885744169,0.0113577712606064,-0.240934712326213
20,neutral,15,900,14,25,0.564529802737852,0.108181203515889,0.641025641025641,0.297044262893002,0.136293255127276,-0.112436199085566
20,neutral,16,950,15,24,0.45783309362548,0.10533245556287,0.615384615384615,0.346551640041836,0.283944281515159,0.112436199085566
20,neutral,17,1000,13,24,0.595983432106298,0.114890400604686,0.648648648648649,0.39605901719067,0.454310850424255,0.449744796342265
21,facilitating,1,200,21,21,0,0.0930232558139535,0.5,-0.39605901719067,0.454310850424255,-0.449744796342265
21,facilitating,2,250,19,21,0.0976384695639161,0.097793679189028,0.525,-0.346551640041836,0.283944281515159,-0.112436199085566
21,facilitating,3,300,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.297044262893002,0.136293255127276,0.112436199085566
21,facilitating,4,350,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.247536885744169,0.0113577712606063,0.240934712326213
21,facilitating,5,400,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.198029508595335,-0.090862170084851,0.289121654791456
21,facilitating,6,450,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.148522131446501,-0.170366568909095,0.273059340636375
21,facilitating,7,500,17,24,0.336472236621213,0.0979591836734694,0.585365853658537,-0.0990147542976674,-0.227155425212127,0.208810084016052
21,facilitating,8,550,15,26,0.536304709066976,0.102251978088862,0.634146341463415,-0.0495073771488337,-0.261228738993946,0.112436199085566
21,facilitating,9,600,9,29,1.13309846473928,0.139161462979483,0.763157894736842,3.29785379996619e-17,-0.272586510254553,0
21,facilitating,10,650,8,31,1.30992138233532,0.149393090569561,0.794871794871795,0.0495073771488337,-0.261228738993946,-0.112436199085566
21,facilitating,11,700,9,31,1.19869574722509,0.137009189640769,0.775,0.0990147542976674,-0.227155425212127,-0.208810084016051
21,facilitating,12,750,9,32,1.2299482907292,0.136032388663968,0.780487804878049,0.148522131446501,-0.170366568909095,-0.273059340636375
21,facilitating,13,800,11,30,0.975379648244161,0.119743406985032,0.731707317073171,0.198029508595335,-0.090862170084851,-0.289121654791456
21,facilitating,14,850,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.247536885744169,0.0113577712606064,-0.240934712326213
21,facilitating,15,900,11,30,0.975379648244161,0.119743406985032,0.731707317073171,0.297044262893002,0.136293255127276,-0.112436199085566
21,facilitating,16,950,9,32,1.2299482907292,0.136032388663968,0.780487804878049,0.346551640041836,0.283944281515159,0.112436199085566
21,facilitating,17,1000,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.39605901719067,0.454310850424255,0.449744796342265
21,neutral,1,200,16,22,0.310154928303839,0.105050505050505,0.578947368421053,-0.39605901719067,0.454310850424255,-0.449744796342265
21,neutral,2,250,22,18,-0.195744577126095,0.0984984984984985,0.45,-0.346551640041836,0.283944281515159,-0.112436199085566
21,neutral,3,300,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.297044262893002,0.136293255127276,0.112436199085566
21,neutral,4,350,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.247536885744169,0.0113577712606063,0.240934712326213
21,neutral,5,400,24,18,-0.280902385466402,0.0948703805846663,0.428571428571429,-0.198029508595335,-0.090862170084851,0.289121654791456
21,neutral,6,450,22,19,-0.143100843640673,0.0957264957264957,0.463414634146341,-0.148522131446501,-0.170366568909095,0.273059340636375
21,neutral,7,500,21,21,0,0.0930232558139535,0.5,-0.0990147542976674,-0.227155425212127,0.208810084016052
21,neutral,8,550,21,21,0,0.0930232558139535,0.5,-0.0495073771488337,-0.261228738993946,0.112436199085566
21,neutral,9,600,21,21,0,0.0930232558139535,0.5,3.29785379996619e-17,-0.272586510254553,0
21,neutral,10,650,17,22,0.251314428280906,0.101587301587302,0.564102564102564,0.0495073771488337,-0.261228738993946,-0.112436199085566
21,neutral,11,700,15,26,0.536304709066976,0.102251978088862,0.634146341463415,0.0990147542976674,-0.227155425212127,-0.208810084016051
21,neutral,12,750,12,28,0.824175442966349,0.115087719298246,0.7,0.148522131446501,-0.170366568909095,-0.273059340636375
21,neutral,13,800,12,30,0.89199803930511,0.112786885245902,0.714285714285714,0.198029508595335,-0.090862170084851,-0.289121654791456
21,neutral,14,850,9,31,1.19869574722509,0.137009189640769,0.775,0.247536885744169,0.0113577712606064,-0.240934712326213
21,neutral,15,900,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.297044262893002,0.136293255127276,-0.112436199085566
21,neutral,16,950,9,32,1.2299482907292,0.136032388663968,0.780487804878049,0.346551640041836,0.283944281515159,0.112436199085566
21,neutral,17,1000,7,30,1.4028236630711,0.166120218579235,0.810810810810811,0.39605901719067,0.454310850424255,0.449744796342265
22,facilitating,1,200,26,16,-0.473784352085642,0.0983419096626644,0.380952380952381,-0.39605901719067,0.454310850424255,-0.449744796342265
22,facilitating,2,250,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.346551640041836,0.283944281515159,-0.112436199085566
22,facilitating,3,300,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.297044262893002,0.136293255127276,0.112436199085566
22,facilitating,4,350,25,18,-0.320907720080101,0.0932697403285639,0.418604651162791,-0.247536885744169,0.0113577712606063,0.240934712326213
22,facilitating,5,400,24,21,-0.130620182417064,0.087327954437589,0.466666666666667,-0.198029508595335,-0.090862170084851,0.289121654791456
22,facilitating,6,450,20,22,0.093090423066012,0.0932249322493225,0.523809523809524,-0.148522131446501,-0.170366568909095,0.273059340636375
22,facilitating,7,500,18,24,0.280902385466402,0.0948703805846663,0.571428571428571,-0.0990147542976674,-0.227155425212127,0.208810084016052
22,facilitating,8,550,14,27,0.640037355245997,0.105329153605016,0.658536585365854,-0.0495073771488337,-0.261228738993946,0.112436199085566
22,facilitating,9,600,8,34,1.40089316054104,0.146632566069906,0.80952380952381,3.29785379996619e-17,-0.272586510254553,0
22,facilitating,10,650,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.0495073771488337,-0.261228738993946,-0.112436199085566
22,facilitating,11,700,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.0990147542976674,-0.227155425212127,-0.208810084016051
22,facilitating,12,750,6,36,1.72551008368685,0.181243414120126,0.857142857142857,0.148522131446501,-0.170366568909095,-0.273059340636375
22,facilitating,13,800,7,36,1.58240924004618,0.160730593607306,0.837209302325581,0.198029508595335,-0.090862170084851,-0.289121654791456
22,facilitating,14,850,9,36,1.34602046198195,0.132660418168709,0.8,0.247536885744169,0.0113577712606064,-0.240934712326213
22,facilitating,15,900,9,36,1.34602046198195,0.132660418168709,0.8,0.297044262893002,0.136293255127276,-0.112436199085566
22,facilitating,16,950,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.346551640041836,0.283944281515159,0.112436199085566
22,facilitating,17,1000,9,31,1.19869574722509,0.137009189640769,0.775,0.39605901719067,0.454310850424255,0.449744796342265
22,neutral,1,200,15,27,0.573345980747325,0.100879765395894,0.642857142857143,-0.39605901719067,0.454310850424255,-0.449744796342265
22,neutral,2,250,17,23,0.294799540220645,0.0996960486322188,0.575,-0.346551640041836,0.283944281515159,-0.112436199085566
22,neutral,3,300,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.297044262893002,0.136293255127276,0.112436199085566
22,neutral,4,350,18,21,0.150282203049338,0.100565681961031,0.538461538461538,-0.247536885744169,0.0113577712606063,0.240934712326213
22,neutral,5,400,16,21,0.264692554227082,0.107117688513037,0.567567567567568,-0.198029508595335,-0.090862170084851,0.289121654791456
22,neutral,6,450,15,24,0.45783309362548,0.10533245556287,0.615384615384615,-0.148522131446501,-0.170366568909095,0.273059340636375
22,neutral,7,500,15,24,0.45783309362548,0.10533245556287,0.615384615384615,-0.0990147542976674,-0.227155425212127,0.208810084016052
22,neutral,8,550,11,25,0.796331416795176,0.12617220801364,0.694444444444444,-0.0495073771488337,-0.261228738993946,0.112436199085566
22,neutral,9,600,9,30,1.16643488500687,0.138050043140638,0.769230769230769,3.29785379996619e-17,-0.272586510254553,0
22,neutral,10,650,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.0495073771488337,-0.261228738993946,-0.112436199085566
22,neutral,11,700,9,33,1.26025364022453,0.135113904163394,0.785714285714286,0.0990147542976674,-0.227155425212127,-0.208810084016051
22,neutral,12,750,9,30,1.16643488500687,0.138050043140638,0.769230769230769,0.148522131446501,-0.170366568909095,-0.273059340636375
22,neutral,13,800,9,30,1.16643488500687,0.138050043140638,0.769230769230769,0.198029508595335,-0.090862170084851,-0.289121654791456
22,neutral,14,850,6,31,1.57818536893,0.185592185592186,0.837837837837838,0.247536885744169,0.0113577712606064,-0.240934712326213
22,neutral,15,900,0,36,4.29045944114839,2.02739726027397,1,0.297044262893002,0.136293255127276,-0.112436199085566
22,neutral,16,950,0,38,4.34380542185368,2.02597402597403,1,0.346551640041836,0.283944281515159,0.112436199085566
22,neutral,17,1000,0,36,4.29045944114839,2.02739726027397,1,0.39605901719067,0.454310850424255,0.449744796342265
23,facilitating,1,200,32,12,-0.955511445027436,0.110769230769231,0.272727272727273,-0.39605901719067,0.454310850424255,-0.449744796342265
23,facilitating,2,250,30,13,-0.815036998168982,0.106860959319976,0.302325581395349,-0.346551640041836,0.283944281515159,-0.112436199085566
23,facilitating,3,300,26,12,-0.751416088683921,0.117735849056604,0.315789473684211,-0.297044262893002,0.136293255127276,0.112436199085566
23,facilitating,4,350,27,17,-0.451985123743057,0.0935064935064935,0.386363636363636,-0.247536885744169,0.0113577712606063,0.240934712326213
23,facilitating,5,400,27,18,-0.396415272588246,0.0904176904176904,0.4,-0.198029508595335,-0.090862170084851,0.289121654791456
